2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Loading trainer: DP_FPL
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Loading dataset: OxfordPets
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Reading split from %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Creating a baseline federated dataset
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | class_num %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Creating a baseline federated dataset
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | class_num %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | user class dict total %s
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | idx: %s, output_dict_len: %d
2025-11-21 06:36:51 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Loading CLIP (backbone: ViT-B/16)
2025-11-21 06:36:53 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Building custom CLIP
2025-11-21 06:36:53 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | Turning off gradients in both the image and the text encoder
2025-11-21 06:36:54 | INFO | oxford_pets_sepfpl_hcse_4_0.1_10_[88/120] | [wandb] 正在初始化实验：project=SepFPL, name=oxford_pets-sepfpl_hcse-rank4-noise0.1-seed1-users10-88/120, mode=online
